Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,AVG,OBP,SLG,GDP,CS,H,OPS,NameASCII,PlayerId,MLBAMID
"Beau Sulser","- - -",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beau Sulser",23420,676641
"Ji Hwan Bae","PIT",10,37,0,5,6,3,0.054054054,0.162162162,0.333333333,0.405405405,0.424242424,0,0,11,0.829647829,"Ji Hwan Bae",23818,678225
"Tyler Holton","ARI",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Holton",26231,663947
"Jared Koenig","OAK",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jared Koenig",27517,657649
"Bryce Elder","ATL",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryce Elder",27779,693821
"Chase Anderson","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase Anderson",6895,502624
"Wade Miley","CHC",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wade Miley",8779,489119
"Kirby Yates","ATL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kirby Yates",9073,489446
"Luke Bard","- - -",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Bard",14288,572703
"Steven Brault","CHC",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Brault",15291,643230
"Monte Harrison","LAA",9,14,1,5,3,1,0.142857142,0.571428571,0.181818181,0.357142857,0.454545454,1,0,2,0.811688311,"Monte Harrison",17216,656509
"Jack Flaherty","STL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jack Flaherty",17479,656427
"Ryan Hendrix","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Hendrix",19535,641682
"Símon Muzziotti","PHI",9,9,0,0,0,0,0,0.222222222,0.142857142,0.25,0.142857142,0,0,1,0.392857142,"Simon Muzziotti",19553,665922
"Jacob Lemoine","OAK",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jacob Lemoine",19785,621082
"Jeremy Beasley","TOR",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeremy Beasley",20205,676886
"Matt Peacock","- - -",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Peacock",20339,676840
"Javier Assad","CHC",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Javier Assad",21741,665871
"Cole Ragans","TEX",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Ragans",21846,666142
"Aaron Fletcher","PIT",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Fletcher",22052,667465
"Matthew Liberatore","STL",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matthew Liberatore",22294,669461
"Heliot Ramos","SFG",9,22,0,4,0,0,0.09090909,0.272727272,0.1,0.181818181,0.1,1,0,2,0.281818181,"Heliot Ramos",22515,671218
"Michael Siani","CIN",9,24,0,1,0,0,0,0.291666666,0.166666666,0.166666666,0.166666666,1,1,4,0.333333332,"Michael Siani",22557,672279
"Maikel Garcia","KCR",9,23,0,1,2,0,0.04347826,0.217391304,0.318181818,0.347826086,0.363636363,1,0,7,0.711462449,"Maikel Garcia",22715,672580
"Jared Solomon","CIN",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jared Solomon",23425,676660
"Ezequiel Tovar","COL",9,35,1,2,2,0,0.057142857,0.257142857,0.212121212,0.257142857,0.333333333,0,0,7,0.59047619,"Ezequiel Tovar",24064,678662
"Ethan Roberts","CHC",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ethan Roberts",24930,681799
"Ryan Pepiot","LAD",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Pepiot",26221,686752
"Tommy Henry","ARI",9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Henry",26285,674072
"Dustin Garneau","DET",8,11,0,1,1,0,0.09090909,0.363636363,0.3,0.363636363,0.4,0,0,3,0.763636363,"Dustin Garneau",9433,572863
"Dillon Thomas","LAA",8,14,0,1,0,0,0.142857142,0.428571428,0.09090909,0.285714285,0.09090909,0,0,1,0.376623375,"Dillon Thomas",12719,605504
"Tayler Scott","SDP",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tayler Scott",13652,605463
"Robert Gsellman","CHC",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Gsellman",13696,607229
"Kyle Barraclough","LAA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Barraclough",13713,607457
"Lance McCullers Jr.","HOU",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lance McCullers Jr.",14120,621121
"Pedro Severino","MIL",8,21,0,0,1,0,0.142857142,0.333333333,0.222222222,0.333333333,0.333333333,0,0,4,0.666666666,"Pedro Severino",14523,600474
"Gosuke Katoh","TOR",8,11,0,2,0,0,0.272727272,0.09090909,0.142857142,0.4,0.285714285,0,0,1,0.685714285,"Gosuke Katoh",15697,641741
"Mark Payton","CHW",8,25,0,3,1,0,0.16,0.16,0.142857142,0.28,0.142857142,0,0,3,0.422857142,"Mark Payton",16042,592622
"Touki Toussaint","LAA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Touki Toussaint",16929,657053
"Yoan López","NYM",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Yoan Lopez",17181,661255
"Bobby Bradley","CLE",8,17,0,1,0,0,0,0.529411764,0.117647058,0.117647058,0.117647058,0,0,2,0.235294116,"Bobby Bradley",17278,656252
"Ryan Burr","CHW",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Burr",17536,621114
"Jake Brentz","KCR",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Brentz",17783,641394
"Tyler Gilbert","ARI",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Gilbert",17964,656457
"Daulton Jefferies","OAK",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daulton Jefferies",19345,641726
"Cam Vieaux","PIT",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cam Vieaux",19529,664944
"Otto Lopez","TOR",8,10,0,0,3,0,0.1,0.1,0.666666666,0.7,0.666666666,0,1,6,1.366666666,"Otto Lopez",19608,672640
"Miles Mastrobuoni","TBR",8,17,0,1,0,1,0.058823529,0.352941176,0.1875,0.235294117,0.1875,0,0,3,0.422794117,"Miles Mastrobuoni",20017,670156
"Ronald Bolaños","KCR",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ronald Bolanos",20041,671790
"Phoenix Sanders","TBR",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phoenix Sanders",20541,676637
"Sean Hjelle","SFG",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Hjelle",21481,663546
"Angel De Jesus","DET",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Angel De Jesus",22323,669804
"Vinny Capra","TOR",8,7,0,2,0,0,0.285714285,0.142857142,0.2,0.428571428,0.2,0,0,1,0.628571428,"Vinny Capra",25040,681962
"Bryan Hoeing","MIA",8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryan Hoeing",26304,663773
"Oliver Pérez","ARI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Oliver Perez",1514,424144
"Arodys Vizcaíno","KCR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Arodys Vizcaino",5498,527055
"Tommy Milone","SEA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Milone",7608,543548
"Travis Shaw","BOS",7,19,0,0,0,0,0,0.368421052,0,0,0,0,0,0,0,"Travis Shaw",11982,543768
"Spencer Patton","TEX",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Spencer Patton",12361,607359
"Roenis Elías","SEA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Roenis Elias",12673,606273
"Alec Mills","CHC",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alec Mills",13834,621219
"Chi Chi González","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chi Chi Gonzalez",14663,592346
"Justin Topa","MIL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Topa",15145,623437
"Sam Clay","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Clay",16279,621348
"Reed Garrett","WSN",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reed Garrett",16866,657585
"Sean Reid-Foley","NYM",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Reid-Foley",17034,656887
"Luis Liberato","SDP",7,5,0,0,0,0,0,0.6,0,0,0,0,0,0,0,"Luis Liberato",17307,642451
"James Naile","STL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"James Naile",18186,664942
"Logan Allen","- - -",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logan Allen",18555,663531
"Anderson Espinoza","CHC",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson Espinoza",18593,659262
"Chris Okey","CIN",7,13,0,3,0,0,0,0.384615384,0.166666666,0.23076923,0.166666666,0,0,2,0.397435896,"Chris Okey",19245,608360
"Justin Dunn","CIN",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Dunn",19268,643290
"Ronel Blanco","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ronel Blanco",19407,669854
"Darwinzon Hernández","BOS",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Darwinzon Hernandez",19848,650382
"Drew Ellis","- - -",7,17,0,2,1,0,0.058823529,0.411764705,0.1875,0.235294117,0.25,0,0,3,0.485294117,"Drew Ellis",19873,656403
"Corbin Martin","ARI",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corbin Martin",19884,656686
"Joey Wentz","DET",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Joey Wentz",19962,666214
"Eguy Rosario","SDP",7,6,0,0,0,0,0.166666666,0.333333333,0.2,0.333333333,0.2,0,0,1,0.533333333,"Eguy Rosario",19964,666703
"Ryan Aguilar","LAA",7,26,0,2,2,0,0.076923076,0.538461538,0.136363636,0.23076923,0.181818181,0,0,3,0.412587411,"Ryan Aguilar",19967,666922
"Jesus Cruz","ATL",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jesus Cruz",20042,672911
"Jake Fishman","MIA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Fishman",20060,670288
"Carlos Pérez","CHW",7,18,0,0,2,0,0,0.111111111,0.222222222,0.222222222,0.333333333,1,0,4,0.555555555,"Carlos Perez",20805,656024
"Elvin Rodriguez","DET",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Elvin Rodriguez",20962,660730
"Parker Mushinski","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Parker Mushinski",21324,656786
"Jackson Kowar","KCR",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jackson Kowar",21549,663804
"Ford Proctor","SFG",7,22,1,3,6,0,0.09090909,0.136363636,0.111111111,0.181818181,0.277777777,0,0,2,0.459595958,"Ford Proctor",21634,665154
"Michael Grove","LAD",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Grove",23221,675627
"Ray Kerr","SDP",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ray Kerr",23809,678061
"Cody Morris","CLE",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cody Morris",25388,663752
"Cole Waites","SFG",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cole Waites",25665,686972
"Hunter Brown","HOU",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hunter Brown",25880,686613
"Ken Waldichuk","OAK",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ken Waldichuk",27681,686610
"Chase Silseth","LAA",7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chase Silseth",30074,681217
"Sean Doolittle","WSN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sean Doolittle",1581,448281
"Steven Souza Jr.","SEA",6,19,0,0,1,0,0,0.421052631,0.157894736,0.157894736,0.157894736,2,0,3,0.315789472,"Steven Souza Jr.",5667,519306
"Juan Minaya","MIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Juan Minaya",10341,573668
"Casey Lawrence","TOR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Casey Lawrence",11121,596271
"Lucas Sims","CIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lucas Sims",13470,608371
"Hyun Jin Ryu","TOR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hyun Jin Ryu",14444,547943
"Mark Appel","PHI",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mark Appel",14823,571446
"Rob Zastryzny","- - -",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rob Zastryzny",15094,642239
"Luke Farrell","- - -",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Farrell",15101,608652
"Pablo Reyes","MIL",6,16,0,1,0,0,0.0625,0.125,0.266666666,0.3125,0.266666666,0,0,4,0.579166666,"Pablo Reyes",16357,622569
"Foster Griffin","- - -",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Foster Griffin",16432,656492
"Dusten Knight","TBR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dusten Knight",16537,643400
"Luis F. Ortiz","SFG",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis F. Ortiz",16942,656814
"Justus Sheffield","SEA",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justus Sheffield",17285,656954
"Adbert Alzolay","CHC",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Adbert Alzolay",17859,640470
"Connor Overton","CIN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connor Overton",18376,656818
"Travis Lakins Sr.","BAL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Travis Lakins Sr.",18600,664042
"Zack Short","DET",6,13,0,2,2,1,0.153846153,0.384615384,0,0.153846153,0,0,0,0,0.153846153,"Zack Short",19562,670097
"Patrick Murphy","WSN",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patrick Murphy",19712,641907
"Dustin May","LAD",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dustin May",19716,669160
"Rico Garcia","BAL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rico Garcia",20023,670329
"Jared Young","CHC",6,22,0,2,0,1,0.136363636,0.318181818,0.263157894,0.363636363,0.368421052,0,0,5,0.732057415,"Jared Young",20404,676724
"Brewer Hicklen","KCR",6,4,0,1,0,0,0,1,0,0,0,0,0,0,0,"Brewer Hicklen",20450,676551
"Anderson Severino","CHW",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anderson Severino",20582,644429
"Shane Baz","TBR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shane Baz",22264,669358
"Luis Patiño","TBR",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Patino",22815,672715
"Yainer Diaz","HOU",6,9,0,0,1,0,0.111111111,0.222222222,0.125,0.222222222,0.25,0,0,1,0.472222222,"Yainer Diaz",23003,673237
"Bryan Lavastida","CLE",6,15,0,0,0,0,0.2,0.266666666,0.083333333,0.266666666,0.083333333,0,0,1,0.349999999,"Bryan Lavastida",24765,681526
"Gavin Hollowell","COL",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gavin Hollowell",25427,668970
"Hayden Wesneski","CHC",6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hayden Wesneski",27581,669713
"Manny Piña","ATL",5,17,0,1,2,0,0.058823529,0.058823529,0.142857142,0.235294117,0.142857142,0,0,2,0.378151259,"Manny Pina",2829,444489
"Justin Wilson","CIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Justin Wilson",4301,458677
"Greg Holland","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Greg Holland",7196,518813
"Ryan Weber","NYY",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Weber",10160,543901
"Dixon Machado","SFG",5,17,0,1,0,0,0.058823529,0.294117647,0.2,0.294117647,0.2,0,0,3,0.494117647,"Dixon Machado",11472,553988
"Aaron Brooks","STL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aaron Brooks",12272,605156
"Blake Treinen","LAD",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Blake Treinen",12572,595014
"Ken Giles","SEA",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ken Giles",12910,571704
"Anthony DeSclafani","SFG",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony DeSclafani",13050,543101
"Deven Marrero","NYM",5,6,0,0,0,1,0,0.5,0,0,0,0,0,0,0,"Deven Marrero",13325,571918
"Brandon Dixon","SDP",5,14,0,1,1,0,0,0.357142857,0.214285714,0.214285714,0.285714285,1,0,3,0.499999999,"Brandon Dixon",15214,641525
"Daniel Mengden","KCR",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Mengden",16980,596043
"Alex Jackson","MIL",5,12,0,0,0,0,0,0.583333333,0.25,0.25,0.25,0,0,3,0.5,"Alex Jackson",17276,656577
"Marcos Diplán","BAL",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcos Diplan",17583,650959
"Austin Allen","OAK",5,16,0,1,0,0,0.0625,0.5625,0.071428571,0.1875,0.071428571,1,0,1,0.258928571,"Austin Allen",18083,664119
"Connor Seabold","BOS",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Connor Seabold",19695,657756
"Rylan Bannon","- - -",5,15,0,0,0,0,0,0.333333333,0.142857142,0.2,0.142857142,0,0,2,0.342857142,"Rylan Bannon",19768,676625
"Dairon Blanco","KCR",5,7,0,1,2,1,0,0.571428571,0.285714285,0.285714285,0.285714285,0,0,2,0.57142857,"Dairon Blanco",19779,680118
"Brandon Bielak","HOU",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brandon Bielak",19866,656232
"Drew Carlton","DET",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drew Carlton",19868,656290
"Aaron Whitefield","LAA",5,11,0,0,0,0,0,0.454545454,0,0,0,0,0,0,0,"Aaron Whitefield",19938,664334
"Phillip Diehl","CIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Phillip Diehl",20030,670426
"Chris Paddack","MIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chris Paddack",20099,663978
"Reiss Knehr","SDP",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reiss Knehr",21541,663753
"Bo Naylor","CLE",5,8,0,0,0,0,0,0.625,0,0,0,0,0,0,0,"Bo Naylor",21865,666310
"Steele Walker","TEX",5,16,1,1,1,0,0.125,0.25,0.071428571,0.1875,0.285714285,0,0,1,0.473214285,"Steele Walker",22093,667727
"Jeremiah Estrada","CHC",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeremiah Estrada",22210,669093
"Travis Swaggerty","PIT",5,9,0,0,0,0,0,0.444444444,0.111111111,0.111111111,0.111111111,0,0,1,0.222222222,"Travis Swaggerty",24491,680552
"Logan O'Hoppe","LAA",5,16,0,1,2,0,0.125,0.1875,0.285714285,0.375,0.285714285,0,0,4,0.660714285,"Logan O'Hoppe",24729,681351
"Frank German","BOS",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frank German",24750,681464
"Francisco Alvarez","NYM",5,14,1,3,1,0,0.142857142,0.285714285,0.166666666,0.285714285,0.5,1,0,2,0.785714285,"Francisco Alvarez",26121,682626
"Kohei Arihara","TEX",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kohei Arihara",27505,685503
"Louie Varland","MIN",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Louie Varland",27691,686973
"Tyler Clippard","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyler Clippard",5640,461325
"Shelby Miller","SFG",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Shelby Miller",10197,571946
"Kevin Pillar","LAD",4,13,0,1,0,0,0.076923076,0.307692307,0.083333333,0.153846153,0.166666666,1,0,1,0.320512819,"Kevin Pillar",12434,607680
"Michael Kelly","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Michael Kelly",12791,547184
"Matt Koch","SEA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Matt Koch",13420,571863
"Christian Lopes","OAK",4,10,0,0,0,0,0.1,0.5,0,0.1,0,0,0,0,0.1,"Christian Lopes",13472,547173
"Collin Wiles","OAK",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Collin Wiles",15106,621079
"Austin Brice","PIT",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Austin Brice",17237,592169
"Narciso Crook","CHC",4,9,0,1,2,0,0,0.333333333,0.25,0.222222222,0.375,1,0,2,0.597222222,"Narciso Crook",17473,643271
"Tayler Saucedo","TOR",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tayler Saucedo",17888,642048
"Robert Dugger","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Robert Dugger",19191,667498
"Bryan Garcia","DET",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryan Garcia",19457,650530
"David McKay","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"David McKay",19814,641853
"Jhon Romero","MIN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jhon Romero",19940,664584
"Tyson Miller","TEX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tyson Miller",19976,668338
"Jhonathan Diaz","LAA",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jhonathan Diaz",20298,646242
"Mickey McDonald","OAK",4,6,0,0,0,0,0.333333333,0.5,0,0.333333333,0,0,0,0,0.333333333,"Mickey McDonald",20533,676782
"Jackson Tetreault","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jackson Tetreault",20565,676194
"Andre Jackson","LAD",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Andre Jackson",21298,656578
"A.J. Alexy","TEX",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"A.J. Alexy",22343,669935
"Israel Pineda","WSN",4,14,0,1,0,0,0.071428571,0.5,0.076923076,0.142857142,0.076923076,0,0,1,0.219780218,"Israel Pineda",22906,672832
"Damon Jones","PHI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Damon Jones",23310,676103
"Tommy Romero","- - -",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tommy Romero",23465,676720
"James Outman","LAD",4,16,1,6,3,0,0.125,0.4375,0.461538461,0.5625,0.846153846,0,0,6,1.408653846,"James Outman",24770,681546
"Evan Lee","WSN",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Evan Lee",24988,681885
"Drey Jameson","ARI",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Drey Jameson",26260,686753
"Luis L. Ortiz","PIT",4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis L. Ortiz",27646,682847
"Zack Britton","NYY",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zack Britton",3240,502154
"Pedro Báez","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pedro Baez",5420,520980
"Parker Markel","OAK",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Parker Markel",12106,571917
"Jason Krizan","SFG",3,10,0,0,0,0,0.2,0.3,0.125,0.3,0.125,0,0,1,0.425,"Jason Krizan",12394,607249
"Alex Claudio","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alex Claudio",12890,592222
"Wilmer Difo","ARI",3,6,0,0,0,0,0,0.166666666,0,0,0,0,0,0,0,"Wilmer Difo",14320,594694
"Ronald Guzmán","NYY",3,6,0,0,0,0,0,0.833333333,0,0,0,1,0,0,0,"Ronald Guzman",14388,608597
"Silvino Bracho","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Silvino Bracho",15051,611093
"Kevin Herget","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kevin Herget",15369,643361
"Sam Howard","PIT",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Howard",16265,607572
"Ryan Castellani","OAK",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ryan Castellani",16377,624418
"Daniel Duarte","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Duarte",17480,650960
"DJ Stewart","BAL",3,3,0,0,0,0,0,0.666666666,0,0,0,0,0,0,0,"DJ Stewart",17766,621466
"Drew Jackson","OAK",3,3,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,"Drew Jackson",17807,623515
"Marcus Wilson","SEA",3,6,0,1,0,0,0.166666666,0.666666666,0.2,0.333333333,0.2,0,0,1,0.533333333,"Marcus Wilson",17910,657129
"Austin Dean","SFG",3,9,0,1,0,0,0.111111111,0,0.375,0.444444444,0.375,0,0,3,0.819444444,"Austin Dean",18288,621573
"Danny Young","- - -",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Danny Young",18439,664849
"Brendon Davis","DET",3,11,0,2,0,1,0.09090909,0.272727272,0.2,0.272727272,0.2,0,0,2,0.472727272,"Brendon Davis",18587,663478
"Donny Sands","PHI",3,4,0,0,0,0,0.25,0.25,0,0.25,0,1,0,0,0.25,"Donny Sands",18603,664848
"Miguel Díaz","DET",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miguel Diaz",18815,622766
"T.J. Zeuch","CIN",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"T.J. Zeuch",19269,643615
"Tanner Tully","CLE",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tanner Tully",19518,668684
"Luke Barker","MIL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Barker",19609,673316
"Joe Dunand","MIA",3,11,1,2,1,0,0,0.272727272,0.3,0.363636363,0.7,0,0,3,1.063636363,"Joe Dunand",19727,656388
"Kenny Rosenberg","LAA",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kenny Rosenberg",20009,670046
"Kyle Muller","ATL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kyle Muller",20167,666205
"Jake Walsh","STL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jake Walsh",20227,673904
"Enoli Paredes","HOU",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Enoli Paredes",20447,660600
"Denyi Reyes","BAL",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Denyi Reyes",20526,660593
"Luis Castillo","DET",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luis Castillo",20638,622379
"Cristofer Ogando","TBR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Cristofer Ogando",20667,642657
"Bryce Montes de Oca","NYM",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bryce Montes de Oca",21319,656755
"Freddy Fermin","KCR",3,7,0,1,0,0,0,0.428571428,0,0,0,0,1,0,0,"Freddy Fermin",21840,666023
"Angel Zerpa","KCR",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Angel Zerpa",22717,672582
"Francisco Morales","PHI",3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Francisco Morales",22913,672839
